帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
81,20,1163.36,245.79,10944.11,1862.64,87.8,26.33,0
81,9,935.63,434.69,7817.45,3957.99,40.22,49.81,1
81,18,898.37,330.47,8912.61,3065.88,56.88,39.82,1
81,10,752.71,325.85,8595.38,3083.39,52.06,40.01,1
81,11,916.62,352.97,8636.79,3304.09,52.69,42.49,0
81,14,1174.62,423.96,8409.07,3704.43,49.22,46.97,0
81,15,1452.57,483.78,8388.4,3860.31,48.91,48.72,0
81,21,1393.08,314.86,9946.45,2754.41,72.62,36.32,0
81,23,938.95,532.08,7151.89,4473.29,30.09,55.59,0
81,6,1814.24,925.32,7048.65,4858.22,28.52,59.9,3
81,22,608.66,210.0,12074.45,-486.51,105.0,0.0,3
82,1,402.01,664.53,5175.1,5581.02,0.0,68.0,1
82,2,829.21,424.53,7632.66,3989.21,37.44,50.17,1
82,8,574.08,401.97,6983.02,4111.88,27.54,51.54,1
82,7,558.5,478.58,6360.4,4671.94,18.06,57.82,1
82,4,910.06,660.28,6515.23,4946.09,20.42,60.89,1
82,19,901.73,229.66,11207.45,1277.47,91.9,19.79,1
82,13,1096.66,345.23,9112.62,3131.79,59.98,40.56,0
82,12,1420.89,415.12,8879.49,3508.08,56.43,44.78,0
82,3,605.78,343.37,7797.88,3433.96,39.95,43.95,1
82,5,853.16,498.15,7147.4,4403.3,30.05,54.81,1
82,16,1217.18,527.21,7734.66,4213.87,38.99,52.68,0
82,17,1509.54,684.48,7428.92,4537.97,34.33,56.32,0
82,20,1163.36,245.79,10943.61,1861.09,87.88,26.33,0
82,9,935.63,434.69,7816.94,3958.1,40.25,49.82,1
82,18,898.37,330.46,8911.69,3065.17,56.92,39.82,1
82,10,752.71,325.85,8594.14,3082.43,52.08,40.01,1
82,11,916.62,352.97,8635.97,3303.64,52.72,42.49,0
82,14,1174.62,423.96,8408.69,3704.58,49.26,46.98,0
82,15,1452.57,483.78,8388.26,3860.77,48.95,48.73,0
82,21,1393.08,314.85,9946.18,2753.98,72.68,36.33,0
82,23,938.95,532.08,7151.68,4473.75,30.11,55.6,0
82,6,1814.24,925.32,7048.99,4859.34,28.55,59.92,3
82,22,608.67,210.05,12067.68,-488.93,105.0,0.0,3
83,1,402.48,664.92,5183.93,5566.61,0.0,68.0,1
83,2,827.75,424.67,7642.25,3981.41,37.14,50.28,1
83,4,908.41,661.36,6516.95,4938.85,20.14,60.98,1
83,7,556.25,478.43,6367.11,4660.95,17.88,57.88,1
83,8,571.83,401.85,6993.1,4101.06,27.33,51.62,1
83,20,1162.01,245.89,10952.86,1864.85,87.16,26.62,0
83,17,1509.28,684.58,7436.18,4529.13,34.03,56.4,0
83,5,851.88,498.4,7155.02,4394.85,29.78,54.9,1
83,13,1095.66,345.21,9124.88,3126.95,59.54,40.73,0
83,3,603.99,343.74,7807.11,3429.31,39.63,44.11,1
83,9,934.21,434.51,7828.71,3948.79,39.96,49.92,1
83,10,751.29,325.89,8609.17,3075.63,51.75,40.16,1
83,16,1216.1,527.8,7739.6,4208.26,38.61,52.82,0
83,12,1420.15,415.18,8888.22,3503.53,55.96,44.94,0
83,18,897.17,330.66,8922.85,3061.68,56.49,40.0,1
83,14,1173.24,424.24,8415.67,3700.1,48.82,47.14,0
83,11,915.09,353.18,8645.71,3299.45,52.3,42.66,0
83,19,900.25,228.86,11252.07,1257.66,91.68,19.83,1
83,21,1392.04,314.97,9953.87,2753.95,72.06,36.56,0
83,15,1453.8,484.33,8395.95,3855.84,48.53,48.88,0
83,23,937.5,532.38,7158.04,4465.68,29.82,55.69,0
83,6,1814.25,925.6,7054.51,4849.94,28.26,59.99,3
83,22,607.72,209.63,12133.98,-516.65,105.0,0.0,3
84,1,402.69,665.16,5193.74,5575.55,0.0,68.0,1
84,4,906.94,660.81,6522.79,4947.74,19.61,61.01,1
84,2,826.3,424.59,7656.91,4003.33,36.34,50.5,1
84,17,1508.96,684.55,7440.49,4537.54,33.14,56.44,0
84,20,1160.68,245.28,11013.32,1879.41,85.85,26.85,0
84,5,850.28,498.48,7163.01,4413.3,29.05,55.06,1
84,7,554.56,478.51,6375.85,4683.89,17.44,58.07,1
84,8,569.53,401.5,7009.57,4127.91,26.79,51.88,1
84,3,602.27,343.89,7830.66,3464.88,38.9,44.5,1
84,14,1171.72,424.21,8428.72,3719.09,47.72,47.33,0
84,18,895.78,330.77,8948.38,3089.95,55.39,40.33,1
84,10,749.53,325.21,8649.88,3096.83,50.98,40.4,1
84,13,1095.1,344.64,9156.26,3144.51,58.45,40.93,0
84,16,1215.78,528.1,7746.76,4223.33,37.66,52.94,0
84,19,898.67,228.41,11338.34,1271.9,90.64,20.08,1
84,12,1419.72,414.81,8905.56,3518.64,54.76,45.1,0
84,9,933.0,434.99,7837.99,3972.39,39.01,50.15,1
84,21,1391.35,314.74,9981.77,2772.98,70.63,36.8,0
84,11,913.94,353.08,8670.28,3323.8,51.28,42.93,0
84,15,1454.91,484.43,8407.35,3870.08,47.41,49.01,0
84,23,936.05,532.46,7164.85,4481.68,29.08,55.82,0
84,6,1814.5,926.15,7054.9,4854.33,27.46,59.97,3
84,22,605.51,209.33,12311.59,-532.0,105.0,0.0,3
85,1,402.43,664.8,5239.36,5547.74,0.0,68.0,1
85,4,905.29,661.45,6565.96,4923.33,19.96,60.84,1
85,2,824.5,424.73,7711.65,3973.28,37.19,49.95,1
85,17,1508.47,684.53,7485.85,4512.4,33.8,56.13,0
85,20,1159.58,244.74,11011.08,1890.06,86.83,26.06,0
85,5,848.82,498.23,7219.38,4380.7,29.79,54.62,1
85,7,552.47,478.61,6436.15,4648.78,18.0,57.69,1
85,8,567.1,401.54,7075.81,4091.81,27.63,51.31,1
85,18,894.0,330.32,8997.16,3066.23,56.53,39.55,1
85,3,600.9,343.67,7902.23,3431.34,40.06,43.73,1
85,10,748.59,324.77,8709.52,3069.94,52.21,39.59,1
85,9,931.73,434.92,7892.42,3942.14,39.91,49.59,1
85,11,911.77,352.87,8718.3,3299.28,52.34,42.22,0
85,14,1170.22,423.89,8477.33,3691.87,48.71,46.72,0
85,19,897.21,228.44,11299.54,1320.18,91.17,19.53,1
85,12,1419.22,414.65,8947.25,3495.86,55.78,44.47,0
85,16,1215.18,527.71,7798.64,4193.82,38.5,52.48,0
85,21,1390.52,313.91,10013.35,2756.98,71.82,36.0,0
85,15,1455.45,485.58,8445.59,3849.98,48.23,48.53,0
85,13,1094.22,344.68,9194.0,3126.65,59.49,40.24,0
85,23,934.36,532.37,7216.85,4451.67,29.75,55.43,0
85,22,604.26,208.72,12218.84,-383.2,105.0,0.0,1
85,6,1814.09,926.35,7094.63,4833.35,27.91,59.81,3
86,1,400.82,664.85,5239.38,5539.48,0.0,68.0,1
86,2,822.76,424.6,7711.43,3973.46,37.21,49.85,1
86,4,903.58,661.03,6564.98,4915.25,19.95,60.76,1
86,5,846.76,498.21,7217.0,4378.44,29.77,54.54,1
86,3,598.91,343.34,7909.12,3435.73,40.18,43.61,1
86,17,1508.55,684.62,7482.43,4505.68,33.76,56.02,0
86,20,1158.12,244.88,10993.93,1912.6,86.62,25.96,0
86,7,550.19,478.43,6436.94,4646.25,18.03,57.65,1
86,18,892.12,330.39,8992.1,3076.11,56.49,39.44,1
86,8,564.85,401.54,7076.66,4094.98,27.65,51.26,1
86,10,747.34,324.6,8712.93,3077.75,52.28,39.46,1
86,11,909.8,353.07,8711.68,3308.02,52.27,42.13,0
86,15,1455.22,484.7,8446.84,3844.39,48.28,48.35,0
86,19,895.15,228.43,11287.93,1348.54,91.04,19.42,1
86,9,929.83,434.85,7889.95,3942.49,39.9,49.49,1
86,14,1168.92,424.12,8470.64,3694.63,48.64,46.61,0
86,12,1418.2,414.93,8937.8,3499.61,55.67,44.35,0
86,13,1093.37,344.41,9192.54,3130.97,59.5,40.08,0
86,21,1389.27,314.2,9998.52,2769.08,71.63,35.89,0
86,16,1213.87,527.25,7797.48,4188.9,38.5,52.34,0
86,23,932.74,532.57,7213.53,4448.85,29.71,55.36,0
86,22,602.81,208.66,12215.19,-326.65,105.0,0.0,1
86,6,1813.84,926.67,7089.51,4824.7,27.85,59.71,3
87,1,398.96,665.36,5210.97,5562.4,0.0,68.0,1
87,2,820.54,424.45,7667.79,3995.83,36.75,50.27,1
87,5,845.48,498.39,7178.5,4402.79,29.43,54.87,1
87,20,1156.66,244.68,10993.56,1896.31,86.51,26.5,0
87,17,1507.88,684.27,7461.27,4524.94,33.66,56.26,0
87,7,548.22,478.64,6386.83,4674.77,17.59,57.95,1
87,3,597.08,343.33,7845.69,3456.71,39.41,44.16,1
87,4,901.16,661.77,6532.81,4940.27,19.77,60.96,1
87,18,891.0,330.24,8955.32,3087.3,56.01,39.98,1
87,10,745.84,324.21,8669.93,3086.7,51.75,39.97,1
87,11,908.7,352.88,8674.86,3322.08,51.82,42.64,0
87,8,562.21,401.94,7010.7,4126.28,26.92,51.74,1
87,12,1417.17,414.93,8913.11,3515.3,55.38,44.83,0
87,19,893.74,228.14,11292.19,1311.15,90.97,19.87,1
87,15,1455.08,484.41,8424.48,3861.0,48.07,48.74,0
87,9,928.03,434.89,7849.99,3964.76,39.48,49.91,1
87,16,1212.83,527.42,7767.25,4210.52,38.24,52.7,0
87,21,1387.72,313.8,9987.1,2771.14,71.45,36.4,0
87,13,1092.04,344.87,9155.66,3147.96,59.01,40.67,0
87,14,1167.35,423.96,8439.95,3712.43,48.3,47.06,0
87,23,931.42,532.75,7178.56,4472.58,29.43,55.66,0
87,22,600.5,208.6,12229.81,-444.4,105.0,0.0,1
87,6,1813.77,927.24,7071.6,4844.31,27.83,59.87,3
88,1,398.96,665.36,5210.78,5562.79,0.0,68.0,1
88,2,820.54,424.45,7667.3,3996.24,36.71,50.28,1
88,5,845.48,498.39,7177.94,4403.22,29.4,54.89,1
88,20,1156.66,244.68,10994.59,1895.54,86.43,26.53,0
88,17,1507.88,684.28,7460.56,4525.26,33.62,56.27,0
88,7,548.22,478.64,6386.38,4675.32,17.57,57.96,1
88,3,597.08,343.34,7845.28,3457.28,39.37,44.19,1
88,4,901.16,661.77,6532.23,4940.67,19.75,60.96,1
88,18,891.0,330.24,8955.22,3087.41,55.96,40.01,1
88,10,745.83,324.2,8669.88,3086.83,51.69,40.0,1
88,11,908.7,352.88,8674.61,3322.29,51.76,42.66,0
88,8,562.21,401.94,7010.27,4126.85,26.89,51.76,1
88,12,1417.16,414.93,8912.67,3515.47,55.32,44.85,0
88,19,893.74,228.13,11293.96,1309.92,90.9,19.91,1
88,15,1455.08,484.41,8423.93,3861.23,48.02,48.76,0
88,9,928.02,434.89,7849.48,3965.13,39.43,49.93,1
88,16,1212.83,527.41,7766.68,4210.82,38.19,52.71,0
88,21,1387.71,313.78,9987.39,2770.81,71.38,36.43,0
88,13,1092.04,344.87,9155.5,3148.03,58.95,40.69,0
88,14,1167.35,423.97,8439.48,3712.68,48.25,47.08,0
88,23,931.42,532.75,7177.97,4472.99,29.4,55.68,0
88,22,600.5,208.56,12237.2,-450.46,105.0,0.0,1
88,6,1813.78,927.25,7070.87,4844.61,27.8,59.88,3
89,1,397.26,666.46,5199.32,5564.84,0.0,68.0,1
89,5,843.89,498.37,7166.88,4406.91,29.04,55.07,1
89,17,1507.75,684.85,7452.11,4527.94,33.25,56.42,0
89,20,1155.62,244.41,11000.31,1894.25,85.63,27.02,0
89,4,899.62,661.13,6525.63,4940.19,19.58,61.03,1
89,2,819.23,424.61,7654.54,4002.12,36.24,50.55,1
89,7,545.66,478.93,6367.52,4682.37,17.24,58.15,1
89,8,560.11,401.77,6994.19,4131.98,26.49,52.0,1
89,3,594.73,343.42,7825.36,3465.51,38.76,44.56,1
89,15,1455.19,485.0,8413.59,3867.14,47.45,49.05,0
89,19,892.07,227.98,11300.87,1305.44,90.06,20.45,1
89,11,907.68,352.66,8668.17,3325.28,51.2,43.0,0
89,12,1416.22,414.8,8906.46,3519.11,54.72,45.16,0
89,10,744.1,323.87,8662.78,3088.26,51.12,40.35,1
89,9,926.58,434.8,7839.44,3969.21,38.97,50.19,1
89,18,888.53,329.93,8947.66,3089.74,55.33,40.37,1
89,16,1212.33,527.47,7758.77,4213.83,37.78,52.92,0
89,21,1386.93,313.52,9986.09,2773.17,70.66,36.84,0
89,13,1090.62,344.09,9157.18,3145.97,58.42,41.0,0
89,14,1165.95,423.85,8431.2,3716.66,47.71,47.37,0
89,23,929.91,532.81,7167.36,4476.48,29.05,55.85,0
89,22,598.59,207.75,12312.73,-526.49,105.0,0.0,1
89,6,1813.37,927.66,7064.2,4845.09,27.53,59.97,3
90,1,395.96,666.68,5224.77,5543.42,0.0,68.0,1
90,2,817.92,424.9,7698.32,3975.88,36.99,50.1,1
90,17,1507.19,685.46,7483.22,4507.74,33.77,56.18,0
90,4,897.63,661.38,6555.93,4918.55,19.91,60.87,1
90,7,543.75,479.11,6410.82,4652.95,17.74,57.83,1
90,3,592.8,343.53,7880.74,3436.24,39.72,43.94,1
90,5,842.05,499.11,7202.78,4383.87,29.58,54.76,1
90,8,558.02,401.28,7051.42,4094.95,27.32,51.46,1
90,19,890.56,227.35,11327.66,1304.7,91.27,19.6,1
90,20,1154.64,243.83,11024.8,1887.92,86.74,26.26,0
90,21,1386.12,313.53,10012.44,2760.96,71.6,36.23,0
90,9,925.21,434.81,7882.89,3942.68,39.75,49.72,1
90,15,1455.43,484.62,8453.84,3842.85,48.29,48.58,0
90,10,742.82,324.22,8706.91,3068.65,52.07,39.74,1
90,11,905.68,352.52,8712.47,3300.61,52.16,42.39,0
90,12,1415.62,414.62,8943.57,3497.59,55.61,44.64,0
90,18,887.2,329.92,8991.06,3067.92,56.32,39.74,1
90,13,1089.76,343.83,9198.88,3123.65,59.43,40.37,0
90,16,1211.46,527.64,7796.0,4190.42,38.45,52.55,0
90,14,1164.63,423.95,8469.48,3694.02,48.52,46.88,0
90,23,928.16,533.37,7202.62,4453.4,29.58,55.55,0
90,6,1813.52,928.64,7090.77,4827.35,27.91,59.82,3
90,22,596.47,208.3,12246.05,-412.33,105.0,0.0,3
91,1,394.63,666.94,5230.54,5533.41,0.0,68.0,1
91,4,896.28,659.51,6570.03,4903.05,20.02,60.74,1
91,17,1506.52,685.76,7488.67,4498.64,33.76,56.09,0
91,2,816.08,424.73,7711.81,3967.08,37.09,49.97,1
91,3,590.75,343.93,7893.18,3435.99,39.8,43.85,1
91,5,840.47,499.53,7210.7,4376.67,29.6,54.68,1
91,7,542.16,479.4,6422.21,4644.6,17.81,57.77,1
91,21,1385.34,313.61,10016.12,2761.48,71.54,36.08,0
91,19,888.66,227.33,11333.62,1317.26,91.23,19.46,1
91,10,741.26,324.14,8724.93,3064.13,52.24,39.57,1
91,8,555.75,400.71,7071.57,4082.23,27.52,51.29,1
91,15,1455.39,484.87,8460.68,3836.19,48.29,48.46,0
91,11,904.24,352.85,8720.97,3299.28,52.18,42.28,0
91,18,885.56,329.75,9006.25,3063.04,56.44,39.56,1
91,20,1153.05,243.72,11029.17,1893.95,86.68,26.1,0
91,12,1415.1,414.68,8950.79,3492.28,55.61,44.5,0
91,9,923.43,435.05,7891.6,3936.7,39.78,49.62,1
91,16,1211.24,527.91,7804.52,4182.1,38.48,52.44,0
91,13,1088.71,343.98,9207.02,3121.74,59.44,40.23,0
91,14,1163.72,423.73,8481.41,3685.84,48.6,46.73,0
91,23,927.08,533.4,7212.88,4443.68,29.63,55.45,0
91,6,1813.5,929.37,7094.09,4817.76,27.86,59.76,3
91,22,594.99,208.35,12254.46,-372.62,105.0,0.0,3
92,4,894.95,659.78,6556.56,4900.49,19.99,60.67,1
92,1,393.33,666.97,5218.96,5529.93,0.0,68.0,1
92,17,1506.07,686.31,7472.87,4496.42,33.68,55.96,0
92,2,814.4,424.81,7702.54,3972.34,37.11,49.85,1
92,3,589.29,343.92,7893.68,3445.59,39.97,43.72,1
92,7,539.7,479.45,6408.85,4649.81,17.78,57.75,1
92,5,839.08,499.63,7199.69,4378.64,29.6,54.59,1
92,8,553.76,401.07,7060.35,4093.42,27.51,51.26,1
92,10,739.89,324.01,8728.53,3071.65,52.44,39.36,1
92,21,1384.76,313.1,10015.89,2764.32,71.68,35.78,0
92,18,884.38,329.76,9004.95,3071.19,56.57,39.36,1
92,20,1152.21,243.48,11038.76,1900.94,86.96,25.72,0
92,15,1455.78,485.12,8447.98,3838.01,48.25,48.29,0
92,12,1414.44,414.65,8940.03,3495.64,55.6,44.3,0
92,11,902.86,353.02,8714.47,3308.18,52.23,42.12,0
92,9,921.82,435.65,7876.93,3944.45,39.72,49.53,1
92,16,1210.54,527.75,7794.03,4181.3,38.48,52.29,0
92,13,1088.05,344.04,9201.59,3128.92,59.51,40.03,0
92,14,1162.56,423.89,8470.06,3690.45,48.58,46.57,0
92,19,887.54,226.6,11379.18,1309.09,92.05,18.83,1
92,23,925.59,533.62,7199.98,4444.97,29.6,55.36,1
92,6,1813.44,929.68,7078.87,4811.22,27.79,59.63,3
92,22,593.32,209.59,12246.19,-306.98,105.0,0.0,3
93,4,893.1,659.33,6499.65,4902.52,18.56,60.74,1
93,2,812.85,424.92,7699.67,3985.31,34.96,50.37,1
93,17,1505.63,686.57,7418.54,4493.34,31.12,56.12,0
93,1,392.71,667.17,5141.13,5544.89,0.0,68.0,1
93,5,837.7,499.51,7173.8,4386.65,27.78,54.91,1
93,7,538.04,479.5,6381.03,4668.79,16.94,58.1,1
93,3,587.5,343.45,7957.58,3460.48,38.49,44.44,1
93,18,883.2,329.04,9063.34,3078.15,53.6,40.12,1
93,10,738.51,323.66,8799.52,3084.01,49.99,40.19,1
93,8,551.25,400.69,7072.26,4112.79,26.39,51.81,1
93,15,1455.93,485.59,8418.65,3842.63,44.79,48.76,0
93,12,1413.95,414.39,8930.11,3500.78,51.78,44.9,0
93,9,920.12,435.1,7873.98,3950.98,37.34,49.99,1
93,20,1151.63,243.03,11124.54,1916.95,81.76,27.0,0
93,21,1384.01,312.88,10035.09,2777.25,66.87,36.72,0
93,19,886.42,226.55,11537.9,1327.29,87.41,20.33,1
93,16,1209.95,528.25,7759.1,4185.75,35.77,52.64,0
93,11,902.05,352.32,8755.87,3314.88,49.39,42.8,0
93,13,1087.55,344.1,9225.21,3142.2,55.81,40.85,0
93,14,1161.24,423.82,8462.1,3697.71,45.38,47.12,0
93,23,924.51,533.58,7166.38,4450.43,27.67,55.63,1
93,6,1813.49,930.2,7008.06,4803.1,25.51,59.62,3
93,22,592.24,207.51,12825.13,-471.79,105.0,0.0,3
94,4,893.1,659.33,6492.0,4905.15,18.53,60.76,1
94,2,812.85,424.92,7691.27,3986.13,34.9,50.42,1
94,17,1505.63,686.58,7410.81,4495.63,31.07,56.16,0
94,1,392.7,667.17,5133.7,5548.14,0.0,68.0,1
94,5,837.7,499.5,7165.64,4388.33,27.72,54.95,1
94,7,538.04,479.5,6372.46,4670.69,16.9,58.13,1
94,3,587.5,343.46,7948.68,3459.31,38.41,44.5,1
94,18,883.2,329.04,9055.38,3076.68,53.51,40.19,1
94,10,738.51,323.66,8791.32,3082.15,49.91,40.25,1
94,8,551.25,400.69,7063.26,4113.4,26.33,51.86,1
94,15,1455.93,485.59,8410.68,3843.76,44.71,48.82,0
94,12,1413.95,414.39,8922.13,3501.2,51.69,44.97,0
94,20,1151.6,243.03,11118.48,1912.37,81.66,27.09,0
94,9,920.11,435.1,7865.72,3951.87,37.28,50.04,1
94,21,1384.01,312.88,10027.68,2775.82,66.78,36.8,0
94,19,886.42,226.55,11533.29,1319.33,87.32,20.42,1
94,11,902.05,352.33,8747.71,3314.17,49.31,42.86,0
94,16,1209.95,528.25,7751.13,4187.37,35.71,52.69,0
94,13,1087.55,344.1,9217.37,3141.33,55.72,40.92,0
94,14,1161.24,423.82,8454.04,3698.3,45.3,47.18,0
94,23,924.49,533.25,7160.25,4450.97,27.65,55.65,0
94,6,1813.49,930.2,7000.69,4805.87,25.47,59.65,3
94,22,592.21,207.49,12829.14,-495.04,105.0,0.0,3
95,2,811.58,424.88,7743.03,3947.64,36.86,49.88,1
95,4,891.67,659.28,6590.96,4873.87,19.79,60.68,1
95,7,536.28,479.45,6452.24,4619.25,17.74,57.71,1
95,17,1505.15,686.52,7506.57,4472.74,33.36,56.01,0
95,3,585.77,343.48,7946.29,3418.47,39.87,43.71,1
95,5,836.11,499.65,7238.87,4351.96,29.39,54.6,1
95,1,393.1,667.59,5254.52,5501.25,0.0,68.0,1
95,18,881.8,329.65,9036.65,3058.15,56.02,39.51,1
95,10,736.8,324.41,8756.77,3063.81,51.87,39.58,1
95,12,1413.17,414.01,8974.49,3475.31,55.1,44.37,0
95,8,549.01,400.59,7108.34,4061.83,27.46,51.21,1
95,9,918.86,434.87,7921.78,3915.8,39.51,49.51,1
95,15,1456.05,486.01,8476.69,3820.58,47.72,48.4,0
95,20,1150.56,242.59,11043.36,1909.71,85.74,26.12,0
95,19,884.99,226.34,11355.24,1347.89,90.36,19.57,1
95,16,1209.24,528.33,7827.8,4159.18,38.11,52.35,0
95,11,900.21,352.06,8760.53,3282.77,51.93,42.13,0
95,14,1160.39,423.93,8503.29,3670.68,48.12,46.65,0
95,13,1086.89,343.59,9235.31,3112.75,58.96,40.15,0
95,21,1383.39,312.79,10032.26,2758.95,70.76,36.02,0
95,23,922.91,533.8,7237.06,4419.33,29.36,55.38,0
95,22,590.86,206.74,12343.69,-329.86,105.0,0.0,1
95,6,1812.77,930.38,7108.02,4789.39,27.45,59.7,3
96,2,810.38,424.71,7766.47,3934.07,43.14,42.38,1
96,4,890.5,659.28,6613.66,4864.05,23.15,57.7,1
96,5,834.8,499.56,7262.44,4339.53,34.4,49.06,1
96,7,534.98,480.14,6472.52,4607.57,20.7,53.48,1
96,8,546.81,400.4,7130.46,4045.07,32.11,44.21,1
96,18,880.26,329.58,9049.56,3050.12,65.39,27.82,1
96,1,393.37,668.04,5278.52,5489.15,0.0,68.0,1
96,17,1503.96,686.57,7529.15,4465.03,39.03,51.13,0
96,3,584.38,343.15,7970.1,3400.61,46.67,33.6,1
96,11,898.3,352.13,8773.61,3274.99,60.61,31.53,0
96,10,735.73,323.76,8781.48,3046.29,60.74,27.76,1
96,12,1412.55,413.81,8994.28,3467.14,64.43,34.69,0
96,20,1149.27,242.46,11035.17,1915.38,99.82,9.13,0
96,9,917.53,434.68,7944.46,3903.46,46.23,41.88,1
96,19,883.8,226.19,11333.83,1361.07,105.0,0.0,1
96,16,1208.79,528.54,7850.01,4150.08,44.59,45.94,0
96,13,1086.63,343.41,9252.17,3104.47,68.9,28.72,0
96,15,1455.95,486.06,8498.12,3812.41,55.83,40.38,0
96,14,1159.0,423.97,8521.77,3662.25,56.24,37.91,0
96,21,1382.44,312.37,10045.29,2753.44,82.66,22.94,0
96,23,921.68,533.95,7259.28,4408.82,34.35,50.2,0
96,6,1812.28,930.81,7130.15,4783.6,32.11,56.38,3
97,2,808.82,424.6,7745.1,3944.47,36.76,49.99,1
97,5,833.6,499.91,7239.22,4351.56,29.26,54.72,1
97,7,532.77,480.29,6443.45,4622.44,17.46,57.86,1
97,4,888.88,659.02,6595.34,4871.83,19.72,60.76,1
97,17,1503.45,687.08,7510.67,4473.18,33.28,56.13,0
97,18,879.41,329.6,9034.85,3057.1,55.88,39.69,1
97,11,896.91,352.42,8752.34,3286.11,51.69,42.35,0
97,8,545.13,400.28,7103.21,4058.2,27.24,51.31,1
97,10,734.58,323.45,8768.93,3050.07,51.94,39.61,1
97,1,393.78,668.56,5265.36,5495.68,0.0,68.0,1
97,3,582.81,343.24,7943.01,3413.38,39.69,43.83,1
97,12,1411.94,413.88,8979.41,3474.47,55.06,44.54,0
97,9,916.04,434.94,7921.47,3915.38,39.37,49.66,1
97,19,882.51,225.96,11356.05,1341.27,90.29,19.77,1
97,15,1455.55,486.22,8481.41,3820.49,47.67,48.55,0
97,16,1207.93,528.51,7832.2,4158.42,38.05,52.48,0
97,20,1148.1,242.15,11047.54,1905.41,85.71,26.32,0
97,13,1085.73,343.27,9240.87,3109.53,58.93,40.3,0
97,14,1157.9,423.81,8505.97,3669.72,48.04,46.8,0
97,21,1381.76,312.13,10041.26,2754.59,70.8,36.18,0
97,23,920.95,534.15,7239.07,4418.86,29.26,55.5,0
97,22,587.07,206.27,12348.55,-362.15,105.0,0.0,1
97,6,1812.29,931.2,7114.58,4789.13,27.41,59.8,3
98,2,807.73,424.67,7756.16,3936.52,42.68,42.65,1
98,5,832.7,499.88,7250.32,4341.93,33.98,49.29,1
98,17,1503.14,687.06,7519.13,4464.86,38.6,51.31,0
98,4,887.34,659.28,6601.86,4862.89,22.84,57.83,1
98,7,530.89,480.01,6454.21,4610.52,20.3,53.7,1
98,8,542.77,400.63,7109.26,4052.04,31.56,44.54,1
98,1,393.04,668.9,5273.5,5483.5,0.0,68.0,1
98,11,896.31,352.14,8768.67,3277.53,60.09,31.85,0
98,12,1411.53,413.8,8988.67,3469.56,63.87,35.0,0
98,3,580.85,343.56,7950.99,3409.26,46.03,34.01,1
98,10,733.18,323.21,8785.94,3041.13,60.38,27.98,1
98,20,1147.13,241.88,11058.61,1905.5,99.45,9.37,0
98,19,881.34,225.42,11381.37,1333.72,105.0,0.0,1
98,9,914.86,434.96,7931.84,3907.86,45.7,42.18,1
98,18,877.89,328.97,9055.14,3045.54,65.01,28.05,1
98,16,1207.94,528.55,7842.52,4150.38,44.16,46.16,0
98,13,1085.6,343.34,9250.92,3106.21,68.38,29.04,0
98,15,1455.34,486.25,8490.09,3814.63,55.3,40.65,0
98,14,1157.31,423.94,8514.95,3664.36,55.72,38.19,0
98,21,1381.49,312.05,10049.3,2753.44,82.1,23.26,0
98,23,919.72,533.83,7250.31,4408.56,33.98,50.39,0
98,6,1812.01,931.57,7120.83,4780.97,31.76,56.49,3
99,2,806.11,425.42,7747.11,3942.37,42.61,42.67,1
99,5,831.07,500.24,7245.47,4342.25,33.97,49.27,1
99,7,529.51,480.88,6448.89,4613.59,20.25,53.74,1
99,4,885.89,659.7,6597.8,4859.7,22.82,57.79,1
99,17,1502.23,687.52,7514.12,4461.97,38.6,51.24,0
99,20,1146.38,241.96,11049.95,1918.19,99.5,9.31,0
99,8,539.63,401.25,7096.5,4061.35,31.41,44.64,1
99,1,392.44,669.81,5273.1,5478.84,0.0,68.0,1
99,12,1411.11,413.78,8985.16,3470.24,63.94,34.89,0
99,3,579.08,343.6,7949.41,3415.29,46.1,33.99,1
99,9,913.76,435.44,7926.04,3910.86,45.69,42.16,1
99,19,879.21,225.59,11369.36,1353.31,105.0,0.0,1
99,18,876.39,329.28,9047.33,3054.43,65.01,28.04,1
99,15,1455.06,486.34,8486.52,3813.78,55.35,40.56,0
99,13,1084.8,343.3,9248.32,3109.67,68.47,28.95,0
99,11,895.2,351.94,8769.15,3279.38,60.21,31.75,0
99,16,1207.27,528.9,7838.24,4149.48,44.18,46.09,0
99,14,1156.14,424.21,8509.24,3666.64,55.74,38.13,0
99,21,1380.83,312.25,10040.96,2760.33,82.12,23.19,0
99,23,918.16,534.51,7243.7,4409.24,33.94,50.37,0
99,6,1812.03,932.4,7116.2,4776.13,31.74,56.42,3
99,10,731.67,323.22,8784.07,3047.54,60.47,27.93,3
100,2,806.11,425.42,7747.53,3941.95,42.61,42.67,1
100,5,831.07,500.24,7245.65,4341.95,33.97,49.26,1
100,7,529.52,480.87,6448.98,4613.29,20.25,53.74,1
100,4,885.89,659.7,6597.69,4859.56,22.82,57.79,1
100,17,1502.23,687.52,7514.2,4461.77,38.6,51.24,0
100,20,1146.38,241.96,11051.35,1917.35,99.5,9.31,0
100,8,539.63,401.25,7096.87,4060.89,31.41,44.63,1
100,1,392.44,669.81,5272.62,5478.84,0.0,68.0,1
