帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
22,17,926.06,330.65,5463.2,3240.61,36.4,19.82,0
22,15,1193.39,421.21,7258.11,4195.48,61.04,31.81,1
22,13,1432.31,409.44,8357.87,4078.43,76.13,30.34,1
22,16,1211.94,515.17,7755.85,4990.83,67.87,41.8,1
22,18,1452.2,479.05,8683.72,4751.4,80.6,38.79,1
22,19,1491.72,668.12,9246.26,6022.13,88.32,54.75,1
22,11,1175.38,252.94,5959.97,1973.82,43.22,3.92,1
22,20,924.55,233.59,4440.58,1829.35,22.37,2.1,0
22,21,1394.17,317.49,7719.98,2911.1,67.37,15.69,1
22,22,964.31,521.32,6845.56,4983.2,55.37,41.7,1
22,6,1788.97,894.33,10461.77,7077.81,105.0,68.0,3
22,23,627.71,209.86,2810.55,1661.69,0.0,0.0,3
23,1,393.86,659.21,5797.48,5622.05,40.99,49.72,0
23,3,860.67,419.42,5882.78,4171.15,42.17,31.5,0
23,2,933.95,648.32,7271.15,5723.67,61.22,51.0,0
23,9,639.53,341.5,4434.61,3425.18,22.29,22.13,0
23,4,882.76,488.19,6385.3,4732.77,49.06,38.55,0
23,5,606.97,468.89,5339.1,4555.76,34.7,36.33,0
23,7,617.95,395.37,4832.77,3956.47,27.75,28.8,0
23,8,965.03,429.61,6349.97,4265.54,48.58,32.69,0
23,10,943.4,351.95,5714.97,3486.85,39.86,22.91,1
23,12,768.07,326.0,4771.45,3224.94,26.91,19.62,0
23,14,1094.36,347.19,6347.72,3402.61,48.55,21.85,1
23,17,926.06,330.65,5463.16,3241.13,36.41,19.82,0
23,15,1193.39,421.21,7258.27,4196.08,61.04,31.81,1
23,13,1432.31,409.44,8358.0,4079.09,76.14,30.34,1
23,16,1211.94,515.17,7756.02,4991.33,67.88,41.8,1
23,18,1452.21,479.05,8683.79,4751.98,80.61,38.8,1
23,19,1491.71,668.12,9246.06,6022.27,88.33,54.75,1
23,11,1175.38,252.94,5959.63,1973.98,43.22,3.91,1
23,20,924.54,233.6,4439.87,1829.58,22.36,2.09,0
23,21,1394.17,317.49,7720.08,2911.63,67.38,15.68,1
23,22,964.31,521.33,6845.85,4983.68,55.38,41.71,1
23,6,1788.96,894.33,10460.99,7077.34,105.0,68.0,3
23,23,627.72,209.94,2810.55,1662.94,0.0,0.0,3
24,1,393.86,659.21,5796.84,5622.22,40.98,49.72,0
24,3,860.67,419.42,5882.53,4171.23,42.16,31.49,0
24,2,933.94,648.32,7270.76,5723.87,61.21,51.0,0
24,9,639.53,341.5,4434.26,3425.17,22.28,22.12,0
24,4,882.76,488.19,6385.0,4732.89,49.05,38.55,0
24,5,606.96,468.89,5338.63,4555.85,34.69,36.32,0
24,7,617.95,395.37,4832.38,3956.52,27.74,28.8,0
24,8,965.03,429.61,6349.77,4265.63,48.57,32.68,0
24,10,943.4,351.95,5714.86,3486.9,39.85,22.9,1
24,12,768.07,326.0,4771.27,3224.97,26.9,19.61,0
24,14,1094.36,347.19,6347.74,3402.68,48.54,21.84,1
24,17,926.06,330.65,5463.07,3241.17,36.4,19.81,0
24,15,1193.39,421.21,7258.24,4196.19,61.04,31.81,1
24,13,1432.31,409.44,8358.15,4079.21,76.14,30.34,1
24,16,1211.94,515.17,7755.88,4991.48,67.87,41.8,1
24,18,1452.21,479.05,8683.84,4752.13,80.61,38.79,1
24,19,1491.71,668.12,9245.94,6022.49,88.32,54.75,1
24,11,1175.38,252.94,5959.94,1974.02,43.22,3.89,1
24,20,924.54,233.6,4439.96,1829.54,22.35,2.08,0
24,21,1394.17,317.49,7720.4,2911.71,67.38,15.67,1
24,22,964.31,521.33,6845.57,4983.81,55.38,41.7,1
24,6,1788.96,894.33,10460.79,7077.61,105.0,68.0,3
24,23,627.72,210.01,2811.37,1663.95,0.0,0.0,3
25,1,393.85,659.2,5796.17,5621.4,41.07,49.75,0
25,3,860.69,419.46,5882.58,4171.43,42.25,31.58,0
25,2,933.98,648.37,7270.61,5723.68,61.28,51.03,0
25,9,639.43,341.48,4433.46,3424.72,22.39,22.22,0
25,4,882.81,488.15,6384.61,4732.36,49.13,38.61,0
25,5,606.97,468.82,5337.75,4554.81,34.79,36.38,0
25,7,618.07,395.28,4831.75,3955.37,27.85,28.87,0
25,8,964.99,429.58,6349.13,4265.27,48.65,32.76,0
25,10,943.32,351.92,5714.09,3486.69,39.94,23.0,1
25,12,768.0,325.88,4769.75,3223.67,27.0,19.7,0
25,15,1193.32,421.1,7257.11,4195.32,61.09,31.88,1
25,13,1432.3,409.45,8357.86,4079.87,76.18,30.43,1
25,17,926.08,330.69,5463.35,3241.83,36.51,19.93,0
25,14,1094.33,347.32,6348.48,3404.71,48.64,21.97,1
25,18,1452.23,479.0,8683.54,4752.05,80.64,38.86,1
25,16,1211.92,515.17,7755.47,4991.42,67.92,41.86,1
25,19,1491.71,668.23,9245.82,6023.04,88.35,54.78,1
25,20,924.61,233.58,4440.48,1830.17,22.49,2.24,0
25,11,1175.43,253.0,5960.96,1976.4,43.33,4.07,1
25,21,1394.22,317.64,7721.39,2915.09,67.45,15.84,1
25,22,964.27,521.3,6844.92,4983.34,55.44,41.75,1
25,6,1789.03,894.32,10460.85,7077.61,105.0,68.0,3
25,23,627.62,209.23,2799.66,1651.48,0.0,0.0,3
26,1,393.86,659.22,5796.45,5621.87,41.07,49.74,0
26,3,860.69,419.46,5881.83,4171.54,42.24,31.57,0
26,2,933.98,648.29,7270.18,5723.79,61.27,51.02,0
26,9,639.42,341.47,4432.83,3424.8,22.38,22.21,0
26,4,882.86,488.18,6384.37,4732.78,49.13,38.6,0
26,5,606.98,468.83,5337.58,4555.15,34.78,36.38,0
26,7,617.96,395.34,4831.35,3956.02,27.84,28.87,0
26,8,964.99,429.58,6348.29,4265.38,48.63,32.74,0
26,10,943.33,351.92,5713.04,3486.74,39.93,22.99,1
26,14,1094.38,347.31,6347.22,3404.43,48.62,21.96,1
26,12,768.0,325.89,4768.92,3223.78,26.99,19.69,0
26,15,1193.37,421.12,7256.32,4195.53,61.08,31.87,1
26,13,1432.3,409.46,8356.71,4079.93,76.16,30.42,1
26,17,926.07,330.69,5462.15,3241.81,36.49,19.92,0
26,16,1211.92,515.16,7754.82,4991.66,67.91,41.85,1
26,18,1452.23,479.01,8682.73,4752.33,80.62,38.85,1
26,19,1491.75,668.27,9246.0,6024.0,88.34,54.78,1
26,20,924.6,233.59,4438.88,1830.21,22.47,2.23,0
26,11,1175.43,253.0,5958.82,1975.96,43.3,4.06,1
26,21,1394.23,317.64,7719.63,2914.78,67.42,15.82,1
26,22,964.27,521.31,6844.46,4983.7,55.43,41.75,1
26,6,1789.01,894.3,10461.6,7078.85,105.0,68.0,3
26,23,627.61,209.27,2799.48,1652.31,0.0,0.0,3
27,1,393.86,659.22,5796.77,5622.74,41.08,49.75,0
27,3,860.69,419.46,5882.37,4172.46,42.25,31.58,0
27,2,933.97,648.39,7270.86,5724.96,61.28,51.04,0
27,9,639.42,341.48,4432.9,3425.6,22.39,22.21,0
27,4,882.86,488.18,6384.91,4733.69,49.14,38.61,0
27,5,606.98,468.83,5337.89,4556.1,34.79,36.38,0
27,7,617.95,395.34,4831.59,3956.96,27.85,28.87,0
27,8,964.98,429.62,6349.13,4266.6,48.65,32.76,0
27,10,943.33,351.91,5713.51,3487.32,39.94,22.99,1
27,14,1094.34,347.31,6347.83,3405.2,48.63,21.96,1
27,12,768.0,325.89,4769.13,3224.46,26.99,19.69,0
27,13,1432.29,409.44,8357.57,4080.58,76.18,30.42,1
27,15,1193.43,421.12,7257.41,4196.36,61.1,31.88,1
27,17,926.08,330.68,5462.62,3242.43,36.5,19.92,0
27,16,1211.92,515.17,7755.38,4992.48,67.92,41.85,1
27,18,1452.21,479.02,8683.3,4753.15,80.64,38.85,1
27,19,1491.77,668.23,9245.93,6024.11,88.35,54.79,1
27,20,924.6,233.59,4438.95,1830.15,22.47,2.22,0
27,11,1175.42,253.0,5959.73,1976.1,43.31,4.05,1
27,21,1394.23,317.64,7720.95,2915.36,67.45,15.82,1
27,22,964.28,521.3,6844.98,4984.5,55.45,41.75,1
27,6,1789.02,894.3,10460.46,7078.36,105.0,68.0,3
27,23,627.63,209.35,2799.61,1653.36,0.0,0.0,3
28,1,393.86,659.22,5796.89,5622.75,41.08,49.76,0
28,3,860.69,419.46,5882.73,4172.5,42.26,31.58,0
28,2,933.97,648.39,7271.04,5724.9,61.29,51.04,0
28,9,639.42,341.47,4433.18,3425.66,22.39,22.22,0
28,4,882.87,488.18,6385.27,4733.71,49.15,38.61,0
28,5,606.98,468.83,5338.13,4556.15,34.79,36.39,0
28,7,617.95,395.34,4831.86,3957.03,27.85,28.88,0
28,8,964.98,429.62,6349.51,4266.63,48.65,32.76,0
28,10,943.33,351.91,5713.96,3487.38,39.94,22.99,1
28,14,1094.34,347.31,6348.35,3405.27,48.64,21.96,1
28,12,768.0,325.89,4769.51,3224.53,27.0,19.7,0
28,15,1193.38,421.12,7257.58,4196.37,61.1,31.88,1
28,13,1432.3,409.44,8358.01,4080.56,76.19,30.43,1
28,17,926.08,330.68,5463.08,3242.5,36.5,19.92,0
28,16,1211.92,515.17,7755.68,4992.42,67.93,41.86,1
28,18,1452.21,479.02,8683.61,4753.07,80.65,38.86,1
28,19,1491.8,668.23,9246.08,6023.88,88.36,54.79,1
28,20,924.6,233.59,4439.5,1830.19,22.47,2.22,0
28,11,1175.43,253.01,5960.52,1976.25,43.32,4.05,1
28,21,1394.23,317.64,7721.59,2915.47,67.46,15.82,1
28,22,964.28,521.3,6845.28,4984.5,55.45,41.76,1
28,6,1789.02,894.3,10460.19,7077.87,105.0,68.0,3
28,23,627.63,209.35,2799.86,1653.35,0.0,0.0,3
29,1,393.86,659.22,5796.91,5622.88,41.07,49.76,0
29,3,860.69,419.46,5883.26,4172.71,42.25,31.58,0
29,2,933.97,648.39,7271.2,5724.92,61.28,51.04,0
29,9,639.42,341.47,4433.86,3426.01,22.38,22.22,0
29,4,882.87,488.18,6385.65,4733.84,49.14,38.61,0
29,5,606.98,468.83,5338.49,4556.36,34.78,36.39,0
29,7,617.95,395.34,4832.37,3957.3,27.85,28.88,0
29,8,964.98,429.62,6350.04,4266.82,48.65,32.76,0
29,10,943.33,351.91,5714.72,3487.7,39.94,22.99,1
29,14,1094.34,347.32,6349.22,3405.68,48.64,21.96,1
29,12,768.0,325.89,4770.29,3224.91,26.99,19.69,0
29,13,1432.3,409.44,8358.63,4080.73,76.19,30.42,1
29,15,1193.4,421.11,7258.29,4196.53,61.1,31.88,1
29,17,926.08,330.68,5463.91,3242.87,36.5,19.92,0
29,16,1211.92,515.17,7756.08,4992.46,67.93,41.86,1
29,18,1452.21,479.02,8684.08,4753.11,80.65,38.85,1
29,19,1491.79,668.23,9246.29,6023.8,88.36,54.79,1
29,20,924.6,233.59,4440.83,1830.93,22.48,2.22,0
29,11,1175.43,253.01,5961.79,1976.97,43.33,4.05,1
29,21,1394.23,317.64,7722.51,2915.91,67.47,15.82,1
29,22,964.28,521.3,6845.63,4984.6,55.45,41.76,1
29,6,1789.02,894.3,10460.3,7077.71,105.0,68.0,3
29,23,627.63,209.35,2801.18,1654.11,0.0,0.0,3
30,1,393.58,658.96,5798.61,5613.17,40.6,49.57,0
30,3,859.87,419.5,5889.12,4162.76,41.85,31.27,0
30,2,932.99,649.05,7275.5,5718.33,60.95,50.9,0
30,4,882.36,488.27,6391.04,4723.71,48.77,38.35,0
30,5,605.83,468.98,5343.41,4547.47,34.33,36.13,0
30,12,767.22,325.71,4779.88,3215.69,26.57,19.33,0
30,9,638.64,341.54,4445.5,3419.13,21.96,21.89,0
30,7,617.08,395.57,4841.83,3950.24,27.42,28.59,0
30,11,1174.84,253.1,5975.24,1977.31,43.04,3.7,1
30,8,964.6,429.88,6358.13,4258.38,48.31,32.48,0
30,14,1094.47,346.79,6356.35,3390.11,48.29,21.53,1
30,15,1193.06,421.14,7264.09,4185.25,60.79,31.56,1
30,13,1432.41,409.4,8364.81,4067.97,75.96,30.08,1
30,10,942.53,351.79,5721.71,3477.6,39.55,22.63,1
30,16,1212.5,515.18,7764.44,4980.84,67.69,41.59,1
30,18,1452.25,479.02,8689.9,4740.24,80.43,38.56,1
30,20,923.9,233.46,4458.38,1829.49,22.14,1.84,0
30,17,925.3,330.8,5474.36,3236.5,36.14,19.59,0
30,19,1491.7,668.59,9253.37,6015.02,88.2,54.64,1
30,21,1394.21,317.67,7730.21,2907.99,67.21,15.44,1
30,22,964.44,521.0,6850.8,4971.58,55.1,41.48,1
30,6,1789.51,895.05,10473.12,7074.14,105.0,68.0,3
30,23,626.75,210.93,2851.09,1683.7,0.0,0.0,3
31,1,392.43,659.23,5809.66,5620.92,40.44,49.56,0
31,3,859.16,419.54,5903.33,4171.72,41.74,31.19,0
31,12,766.47,325.85,4797.23,3227.95,26.44,19.22,0
31,4,881.86,489.31,6409.86,4738.62,48.75,38.38,0
31,2,931.7,649.11,7283.44,5723.09,60.83,50.86,0
31,9,637.92,341.51,4460.87,3429.22,21.78,21.77,0
31,5,604.65,469.33,5357.44,4558.25,34.19,36.09,0
31,7,615.83,395.55,4854.35,3959.49,27.23,28.5,0
31,8,964.01,430.02,6372.75,4267.72,48.23,32.4,0
31,11,1174.84,252.63,5992.91,1982.63,42.98,3.43,1
31,16,1213.3,515.48,7781.35,4988.84,67.72,41.55,1
31,14,1095.01,346.76,6376.89,3399.68,48.29,21.4,1
31,15,1192.98,421.1,7278.67,4192.62,60.77,31.45,1
31,10,942.21,351.88,5739.54,3488.62,39.47,22.53,1
31,20,923.64,233.21,4477.03,1838.49,22.01,1.6,0
31,13,1432.34,409.74,8378.78,4079.13,75.99,30.01,1
31,18,1451.77,479.26,8699.16,4747.62,80.42,38.49,1
31,17,924.84,330.84,5491.87,3247.5,36.05,19.47,0
31,19,1492.66,669.23,9264.91,6020.24,88.25,54.63,1
31,21,1394.26,317.62,7747.23,2918.39,67.25,15.3,1
31,22,963.79,521.64,6865.42,4982.34,55.05,41.47,1
31,6,1789.98,896.19,10475.71,7075.05,105.0,68.0,3
31,23,626.68,211.88,2886.55,1712.09,0.0,0.0,3
32,3,858.68,419.41,5900.72,4170.36,41.59,31.06,0
32,1,392.33,660.16,5812.98,5624.57,40.37,49.54,0
32,2,930.47,649.99,7282.33,5726.41,60.74,50.84,0
32,12,766.01,325.68,4793.99,3226.11,26.25,19.06,0
32,4,881.63,489.6,6410.6,4740.42,48.66,38.3,0
32,7,614.67,395.31,4848.15,3957.18,27.0,28.35,0
32,5,603.72,469.54,5355.49,4559.4,34.03,36.0,0
32,9,637.08,341.51,4457.54,3429.13,21.58,21.64,0
32,8,963.69,430.11,6372.31,4268.38,48.13,32.31,0
32,11,1174.81,252.58,5993.75,1982.18,42.88,3.25,1
32,15,1192.84,421.13,7278.83,4192.92,60.7,31.35,1
32,18,1451.52,478.37,8695.88,4739.77,80.34,38.3,1
32,20,923.49,233.06,4475.11,1836.0,21.83,1.39,0
32,14,1094.87,346.99,6378.72,3402.61,48.22,21.3,1
32,13,1431.58,410.07,8376.9,4082.77,75.92,29.95,1
32,16,1213.95,515.68,7784.88,4990.12,67.71,41.48,1
32,17,924.29,330.63,5488.26,3245.24,35.87,19.3,0
32,10,941.92,351.97,5739.48,3489.65,39.36,22.41,1
32,19,1491.2,668.9,9258.36,6017.03,88.14,54.53,1
32,21,1394.33,317.57,7748.92,2918.18,67.21,15.14,1
32,22,963.28,521.64,6863.6,4981.91,54.94,41.37,1
32,6,1790.12,897.33,10474.72,7076.93,105.0,68.0,3
32,23,626.97,212.79,2900.6,1726.56,0.0,0.0,3
33,3,858.4,419.67,8429.67,5366.77,60.82,41.81,0
33,2,929.94,651.15,8716.24,6711.59,70.42,57.81,0
33,4,881.01,489.47,8546.31,5901.86,64.73,48.17,0
33,1,392.63,659.87,7754.47,7568.02,38.18,68.0,0
33,12,765.97,325.49,7979.57,4393.64,45.73,30.23,0
33,5,602.78,469.25,7842.44,6230.5,41.13,52.08,0
33,7,613.75,395.4,7670.79,5561.95,35.38,44.13,0
33,9,637.09,341.43,7557.49,4861.69,31.58,35.8,0
33,11,1174.75,252.55,9278.04,2530.83,89.25,8.06,1
33,8,963.58,429.36,8694.96,5291.73,69.71,40.91,0
33,18,1450.96,477.69,9619.27,5055.39,100.69,38.1,1
33,15,1192.86,421.39,9198.4,4895.59,86.58,36.2,1
33,14,1095.35,347.16,9002.5,4204.76,80.02,27.98,1
33,20,923.52,233.01,8363.05,2294.71,58.58,5.25,0
33,13,1431.85,410.04,9672.21,4496.82,102.47,31.46,1
33,17,923.58,330.48,8512.19,4217.09,63.58,28.13,0
33,10,941.77,351.89,8587.39,4484.02,66.1,31.3,1
33,16,1214.6,515.62,9193.89,5611.88,86.43,44.72,1
33,19,1491.72,669.24,9503.55,6116.17,96.81,50.72,1
33,21,1394.53,317.64,9747.75,3450.92,105.0,19.01,1
33,22,962.84,522.03,8731.88,5997.48,70.95,49.31,1
33,6,1790.45,897.63,9657.22,6626.2,101.97,56.79,3
33,23,626.85,210.2,6615.49,1853.28,0.0,0.0,3
34,3,858.36,419.72,8426.68,5364.78,60.82,41.83,0
34,2,929.92,651.34,8713.85,6709.97,70.43,57.84,0
34,12,765.92,325.44,7975.43,4390.0,45.72,30.24,0
34,4,881.03,489.47,8543.62,5899.43,64.73,48.2,0
34,1,392.67,659.84,7750.59,7563.89,38.2,68.0,0
34,5,602.75,469.26,7838.49,6227.3,41.14,52.1,0
34,7,613.79,395.42,7666.71,5558.66,35.39,44.14,0
34,9,637.09,341.43,7552.97,4858.2,31.59,35.81,0
34,11,1174.78,252.53,9276.75,2528.33,89.26,8.09,1
34,8,963.58,429.35,8692.45,5289.43,69.71,40.94,0
34,18,1450.96,477.73,9618.44,5054.53,100.69,38.14,1
34,15,1192.83,421.38,9196.75,4893.94,86.58,36.23,1
34,14,1095.36,347.16,9000.57,4202.89,80.02,28.01,1
34,20,923.52,233.01,8359.83,2291.66,58.58,5.27,0
34,13,1431.85,410.03,9671.55,4495.69,102.47,31.49,1
34,17,923.58,330.49,8509.33,4214.88,63.58,28.15,0
34,10,941.8,351.86,8584.72,4481.24,66.11,31.32,1
34,16,1214.59,515.61,9192.29,5610.16,86.43,44.75,1
34,19,1492.13,669.82,9502.58,6116.97,96.82,50.78,1
34,21,1394.5,317.64,9747.22,3449.72,105.0,19.05,1
34,22,962.82,522.02,8729.42,5995.21,70.95,49.34,1
34,6,1790.46,897.62,9656.42,6624.93,101.96,56.83,3
34,23,626.83,210.21,6608.77,1848.72,0.0,0.0,3
35,3,858.05,419.69,5938.11,4135.21,41.46,31.0,0
35,1,393.2,659.16,5847.16,5581.81,40.16,49.11,0
35,12,766.16,325.27,4862.1,3174.11,26.15,18.97,0
35,4,880.61,489.78,6429.87,4708.98,48.45,38.18,0
35,7,613.52,395.33,4915.5,3916.15,26.91,28.26,0
35,2,929.21,651.82,7277.77,5709.66,60.51,50.71,0
35,5,602.19,469.87,5406.82,4523.65,33.9,35.86,0
35,9,636.16,341.9,4541.37,3388.72,21.59,21.65,0
35,11,1174.83,252.27,6033.87,1899.37,42.82,3.01,1
35,18,1450.93,477.46,8674.86,4710.89,80.39,38.21,1
35,8,963.39,429.28,6391.57,4225.43,47.91,32.13,0
35,14,1095.58,347.25,6413.52,3359.47,48.22,21.29,1
35,15,1192.8,421.36,7287.39,4161.57,60.65,31.33,1
35,20,923.36,232.89,4549.47,1763.07,21.7,1.3,0
35,13,1431.98,410.05,8375.45,4050.07,76.13,29.93,1
35,16,1214.83,515.98,7780.45,4969.12,67.66,41.44,1
35,10,941.0,352.0,5779.89,3445.54,39.2,22.36,1
35,17,923.61,330.59,5536.0,3197.12,35.74,19.25,0
35,19,1492.86,670.06,9223.68,6018.16,88.19,54.57,1
35,21,1395.0,317.46,7768.3,2857.03,67.49,15.0,1
35,22,962.7,522.15,6873.0,4956.1,54.75,41.28,1
35,6,1791.0,898.04,10405.04,7090.81,105.0,68.0,3
35,23,626.67,212.36,3023.93,1659.14,0.0,0.0,3
36,3,857.54,419.76,5936.88,4134.34,40.94,30.59,0
36,12,765.92,325.0,4862.46,3172.59,25.56,18.45,0
36,4,880.69,489.89,6429.82,4707.1,48.0,37.83,0
36,1,394.15,658.52,5845.36,5574.24,39.63,48.78,0
36,9,635.17,341.53,4538.67,3385.18,20.93,21.13,0
36,7,612.74,395.48,4916.34,3915.81,26.34,27.83,0
36,2,928.28,651.9,7273.83,5706.49,60.08,50.45,0
36,5,601.21,469.87,5404.26,4520.24,33.32,35.47,0
36,8,962.98,428.94,6387.43,4221.02,47.39,31.69,0
36,18,1450.72,477.77,8672.4,4713.33,80.1,37.91,1
36,11,1174.88,252.26,6036.12,1909.7,42.37,2.5,1
36,20,923.35,232.76,4555.39,1771.14,21.17,0.75,0
36,15,1192.81,421.37,7285.82,4161.43,60.25,30.94,1
36,14,1095.86,347.17,6414.11,3360.49,47.78,20.82,1
36,13,1432.09,410.27,8373.9,4053.79,75.83,29.58,1
36,16,1214.96,516.07,7779.55,4968.11,67.32,41.12,1
36,10,940.78,352.26,5782.19,3449.72,38.73,21.95,1
36,17,922.87,330.08,5530.69,3193.25,35.13,18.71,0
36,19,1493.3,670.29,9225.48,6018.63,88.02,54.39,1
36,21,1395.42,317.31,7767.07,2860.5,67.14,14.51,1
36,22,962.43,522.5,6872.33,4955.69,54.34,40.97,1
36,6,1791.77,899.08,10411.55,7096.29,105.0,68.0,3
36,23,627.16,214.95,3076.63,1711.78,0.0,0.0,3
37,3,857.1,420.33,5927.52,4124.85,40.7,30.47,0
37,12,765.77,325.26,4854.9,3162.26,25.39,18.37,0
37,4,879.91,489.95,6417.35,4694.05,47.7,37.63,0
37,5,599.83,470.01,5393.8,4506.74,33.08,35.27,0
37,1,395.17,658.04,5841.81,5561.07,39.48,48.53,0
37,2,927.76,652.21,7268.1,5699.56,59.84,50.27,0
37,9,634.74,341.6,4531.74,3372.35,20.77,21.01,0
37,11,1174.82,251.92,6009.16,1892.41,41.87,2.4,1
37,8,962.99,429.47,6377.83,4211.35,47.13,31.56,0
37,18,1450.87,477.59,8661.25,4699.97,79.73,37.7,1
37,7,611.66,395.22,4903.98,3898.92,26.09,27.63,0
37,14,1096.41,347.13,6398.67,3345.05,47.43,20.67,1
37,20,922.86,233.08,4545.09,1769.92,20.96,0.86,0
37,19,1493.79,670.3,9228.62,6016.32,87.83,54.25,1
37,13,1432.42,410.24,8358.51,4038.88,75.41,29.39,1
37,16,1215.19,516.32,7771.13,4958.6,67.02,40.95,1
37,15,1192.68,421.56,7270.82,4148.94,59.88,30.77,1
37,10,940.6,352.21,5766.92,3434.61,38.41,21.79,1
37,17,922.48,330.66,5520.09,3186.41,34.88,18.67,0
37,21,1395.69,317.09,7742.22,2841.22,66.61,14.33,1
37,22,962.13,522.41,6861.24,4942.72,54.03,40.75,1
37,6,1792.09,899.66,10431.12,7109.53,105.0,68.0,3
37,23,627.47,214.56,3076.68,1701.5,0.0,0.0,3
38,3,857.12,420.3,5930.74,4128.44,24.82,30.02,0
38,4,879.9,490.01,6420.76,4697.54,33.54,37.25,0
38,12,765.8,325.21,4858.84,3167.14,5.75,17.79,0
38,5,599.59,470.21,5398.39,4511.22,15.35,34.89,0
38,1,396.41,657.69,5847.45,5561.66,23.34,48.25,0
38,9,634.65,341.56,4535.79,3376.77,0.0,20.46,0
38,2,927.53,652.73,7272.48,5704.28,48.69,50.06,0
38,18,1449.85,478.06,8658.76,4707.65,73.35,37.38,1
38,8,962.99,429.62,6381.6,4216.49,32.84,31.14,0
38,7,611.19,395.46,4908.68,3904.98,6.63,27.17,0
38,11,1174.88,251.79,6010.14,1899.15,26.23,1.66,1
38,16,1215.79,516.54,7776.44,4963.52,57.65,40.64,1
38,14,1096.78,347.05,6402.02,3349.55,33.2,20.11,1
38,20,922.96,232.48,4542.76,1768.38,0.12,0.0,0
38,13,1432.51,410.13,8359.09,4042.44,68.02,28.92,1
38,19,1494.27,669.93,9232.32,6017.15,83.56,54.04,1
38,15,1192.73,421.57,7272.89,4153.22,48.7,30.33,1
38,17,922.48,330.63,5523.1,3191.54,17.57,18.1,0
38,10,940.6,352.18,5769.79,3439.38,21.95,21.25,1
38,21,1395.86,316.97,7742.37,2846.28,57.05,13.71,1
38,22,961.82,522.51,6863.55,4946.25,41.41,40.42,1
38,6,1792.91,900.38,10437.59,7114.85,105.0,68.0,3
39,3,856.5,420.98,5922.24,4189.47,25.58,30.67,0
39,12,765.83,325.22,4809.6,3227.32,6.13,18.16,0
39,4,879.38,490.3,6421.26,4747.64,34.3,37.92,0
39,9,634.36,341.33,4458.98,3433.46,0.0,20.84,0
39,1,397.28,658.18,5813.44,5615.67,23.68,49.21,0
39,5,598.78,470.86,5356.44,4572.45,15.69,35.64,0
39,7,610.89,395.36,4846.38,3963.21,6.77,27.72,0
39,2,926.51,652.75,7284.42,5733.71,49.39,50.74,0
39,8,962.94,430.57,6393.88,4277.3,33.82,31.81,0
39,11,1175.14,251.69,6039.68,1978.46,27.63,1.92,1
39,19,1495.15,670.72,9276.31,6014.41,84.2,54.39,1
39,14,1097.03,347.18,6424.9,3413.26,34.36,20.57,1
39,16,1216.34,517.33,7818.0,5002.05,58.71,41.23,1
39,20,923.39,232.38,4502.48,1830.64,0.76,0.0,0
39,21,1396.53,317.05,7808.43,2923.68,58.55,14.21,1
39,18,1449.6,478.21,8708.23,4738.79,74.27,37.81,1
39,13,1432.69,410.69,8417.11,4095.9,69.19,29.45,1
39,17,922.46,330.6,5508.87,3253.09,18.35,18.49,0
39,15,1192.88,421.28,7307.86,4199.82,49.8,30.8,1
39,10,940.69,352.15,5763.53,3499.46,22.8,21.7,1
39,22,961.64,522.9,6877.77,4990.85,42.28,41.08,1
39,6,1794.65,901.66,10466.0,7061.23,105.0,68.0,3
40,3,856.48,421.0,5922.38,4189.41,25.57,30.66,0
40,12,765.83,325.22,4809.98,3227.17,6.13,18.15,0
40,4,879.4,490.35,6421.63,4747.8,34.29,37.92,0
40,9,634.36,341.32,4459.29,3433.23,0.0,20.83,0
40,5,598.76,470.87,5356.48,4572.29,15.68,35.63,0
40,1,397.27,658.16,5813.22,5615.63,23.66,49.2,0
40,7,610.85,395.44,4847.04,3963.66,6.78,27.72,0
40,2,926.52,652.75,7284.47,5733.72,49.37,50.73,0
40,8,963.04,430.5,6393.81,4276.36,33.81,31.79,0
40,11,1175.14,251.68,6039.94,1978.56,27.62,1.92,1
40,16,1216.37,517.31,7818.08,5001.69,58.7,41.22,1
40,19,1495.15,670.69,9276.61,6014.32,84.18,54.38,1
40,14,1097.03,347.18,6425.01,3413.01,34.35,20.56,1
40,20,923.37,232.38,4503.17,1830.93,0.77,0.0,0
40,18,1449.6,478.23,8708.32,4738.68,74.25,37.8,1
40,21,1396.54,317.04,7808.29,2923.36,58.52,14.2,1
40,13,1432.69,410.69,8417.0,4095.49,69.16,29.44,1
40,17,922.44,330.61,5509.09,3253.03,18.35,18.49,0
40,15,1192.87,421.29,7307.81,4199.49,49.78,30.79,1
40,10,940.67,352.15,5763.61,3499.26,22.79,21.69,1
40,22,961.63,522.93,6877.79,4990.78,42.26,41.07,1
40,6,1794.92,901.77,10467.79,7062.29,105.0,68.0,3
41,3,856.59,420.82,5920.26,4187.95,42.08,31.62,0
41,12,765.44,325.1,4805.6,3225.95,26.68,19.47,0
41,4,879.35,490.29,6420.25,4747.68,48.99,38.7,0
41,9,633.71,341.5,4457.64,3435.46,21.87,22.12,0
41,1,398.18,658.07,5816.1,5615.9,40.64,49.67,0
41,7,610.48,395.96,4849.44,3968.68,27.28,28.85,0
41,13,1432.97,410.68,8415.71,4095.28,76.57,30.45,1
