帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
8,5,607.02,469.17,3942.76,4142.06,22.0,40.35,0
8,7,617.91,395.46,3803.52,3319.13,18.18,32.43,0
8,8,965.46,429.75,5088.46,3781.53,53.39,36.88,0
8,10,943.19,352.02,4950.16,2774.39,49.6,27.19,1
8,12,767.78,325.96,4202.6,2355.63,29.12,23.16,0
8,14,1094.31,347.32,5558.41,2723.18,66.27,26.7,1
8,15,1193.27,421.01,5905.39,3717.73,75.78,36.27,1
8,13,1432.31,409.55,6815.64,3618.92,100.72,35.32,1
8,18,1452.08,478.98,6743.78,4390.15,98.75,42.74,1
8,16,1212.04,514.83,5906.01,4682.17,75.79,45.55,1
8,17,926.24,331.14,4861.15,2454.6,47.16,24.11,0
8,11,1175.43,253.12,5982.01,1022.42,77.88,10.32,1
8,19,1491.82,668.55,6567.51,5869.15,93.92,56.98,1
8,20,924.35,233.7,4724.46,582.52,43.42,6.09,0
8,21,1394.43,317.76,6887.01,2284.41,102.68,22.47,1
8,22,964.92,520.76,5131.46,4688.09,54.57,45.61,1
8,6,1788.74,894.18,6971.83,7014.01,105.0,68.0,3
8,23,627.27,207.4,3140.04,-49.95,0.0,0.0,3
9,1,394.11,659.28,3732.38,5596.19,16.24,54.35,0
9,3,860.28,420.22,4709.96,3654.7,43.02,35.67,0
9,2,933.82,649.06,5097.14,5636.1,53.63,54.74,0
9,4,882.99,488.25,4853.66,4376.34,46.96,42.61,0
9,9,639.6,341.66,3732.57,2584.71,16.24,25.37,0
9,5,607.02,469.17,3942.66,4141.97,22.0,40.36,0
9,7,617.91,395.46,3803.41,3319.0,18.18,32.43,0
9,8,965.47,429.75,5088.49,3781.39,53.39,36.88,0
9,10,943.19,352.02,4950.16,2774.19,49.6,27.19,1
9,12,767.78,325.96,4202.52,2355.4,29.12,23.16,0
9,14,1094.31,347.32,5558.48,2722.94,66.27,26.7,1
9,15,1193.27,421.01,5905.5,3717.56,75.78,36.27,1
9,13,1432.31,409.55,6815.85,3618.72,100.72,35.32,1
9,18,1452.08,478.98,6743.96,4390.02,98.75,42.74,1
9,16,1212.04,514.83,5906.11,4682.07,75.79,45.55,1
9,17,926.24,331.15,4861.15,2454.4,47.16,24.11,0
9,11,1175.43,253.12,5982.14,1021.98,77.88,10.32,1
9,19,1491.83,668.54,6567.71,5869.04,93.92,56.98,1
9,20,924.35,233.7,4724.44,582.09,43.42,6.09,0
9,21,1394.45,317.76,6887.31,2284.1,102.68,22.47,1
9,22,964.92,520.76,5131.48,4688.03,54.57,45.61,1
9,6,1788.75,894.17,6972.02,7014.01,105.0,68.0,3
9,23,627.27,207.39,3139.76,-50.59,0.0,0.0,3
10,1,394.11,659.28,3732.38,5596.23,16.24,54.35,0
10,3,860.28,420.22,4709.95,3654.69,43.02,35.66,0
10,2,933.82,649.06,5097.15,5636.11,53.63,54.74,0
10,4,882.99,488.25,4853.66,4376.34,46.96,42.61,0
10,9,639.6,341.66,3732.53,2584.69,16.24,25.37,0
10,5,607.02,469.17,3942.65,4141.98,22.0,40.35,0
10,7,617.91,395.46,3803.39,3318.99,18.18,32.43,0
10,8,965.47,429.75,5088.49,3781.38,53.39,36.88,0
10,10,943.19,352.02,4950.15,2774.18,49.6,27.19,1
10,12,767.78,325.96,4202.49,2355.37,29.12,23.16,0
10,14,1094.31,347.32,5558.48,2722.91,66.27,26.7,1
10,15,1193.27,421.01,5905.52,3717.55,75.78,36.27,1
10,13,1432.31,409.55,6815.89,3618.7,100.72,35.32,1
10,18,1452.08,478.98,6744.01,4390.01,98.75,42.74,1
10,16,1212.04,514.83,5906.13,4682.08,75.79,45.55,1
10,17,926.24,331.15,4861.14,2454.41,47.16,24.11,0
10,11,1175.43,253.12,5982.15,1021.92,77.88,10.32,1
10,19,1491.83,668.55,6567.73,5869.13,93.92,56.98,1
10,20,924.35,233.7,4724.41,582.01,43.42,6.09,0
10,21,1394.45,317.76,6887.36,2284.06,102.68,22.47,1
10,22,964.92,520.76,5131.49,4688.03,54.57,45.61,1
10,6,1788.74,894.18,6972.08,7014.04,105.0,68.0,3
10,23,627.27,207.4,3139.73,-50.52,0.0,0.0,3
11,1,394.11,659.28,3732.47,5596.49,16.24,54.36,0
11,3,860.28,420.22,4710.07,3654.84,43.02,35.67,0
11,2,933.82,649.06,5097.22,5636.21,53.63,54.74,0
11,4,882.99,488.25,4853.76,4376.48,46.96,42.61,0
11,9,639.6,341.65,3732.65,2584.85,16.24,25.37,0
11,5,607.02,469.17,3942.76,4142.23,22.0,40.36,0
11,7,617.91,395.46,3803.51,3319.24,18.18,32.44,0
11,8,965.47,429.75,5088.6,3781.48,53.39,36.89,0
11,10,943.19,352.02,4950.28,2774.26,49.6,27.19,1
11,12,767.78,325.96,4202.63,2355.55,29.12,23.16,0
11,14,1094.31,347.32,5558.61,2722.94,66.27,26.7,1
11,15,1193.27,421.01,5905.62,3717.56,75.78,36.27,1
11,13,1432.31,409.55,6815.99,3618.59,100.72,35.32,1
11,18,1452.08,478.99,6744.07,4389.94,98.75,42.74,1
11,16,1212.04,514.83,5906.21,4682.09,75.8,45.55,1
11,17,926.24,331.15,4861.28,2454.51,47.17,24.11,0
11,11,1175.43,253.12,5982.33,1021.81,77.88,10.32,1
11,19,1491.83,668.54,6567.78,5868.97,93.92,56.98,1
11,20,924.35,233.7,4724.59,582.04,43.42,6.09,0
11,21,1394.45,317.76,6887.49,2283.92,102.68,22.47,1
11,22,964.92,520.76,5131.58,4688.14,54.57,45.61,1
11,6,1788.75,894.18,6972.06,7013.89,105.0,68.0,3
11,23,627.27,207.4,3139.88,-50.36,0.0,0.0,3
12,1,394.11,659.28,3732.69,5596.28,16.22,54.35,0
12,3,860.28,420.21,4710.5,3654.79,43.02,35.66,0
12,2,933.82,649.06,5097.52,5636.12,53.62,54.74,0
12,4,883.0,488.24,4854.17,4376.34,46.96,42.61,0
12,9,639.61,341.65,3733.2,2584.72,16.24,25.36,0
12,5,607.02,469.17,3943.15,4142.06,21.99,40.35,0
12,7,617.91,395.46,3803.98,3319.11,18.18,32.43,0
12,8,965.46,429.75,5089.01,3781.5,53.39,36.88,0
12,10,943.2,352.01,4950.79,2774.22,49.6,27.19,1
12,12,767.78,325.96,4203.19,2355.62,29.12,23.16,0
12,14,1094.31,347.32,5559.06,2723.19,66.27,26.7,1
12,15,1193.3,421.0,5906.09,3717.56,75.78,36.27,1
12,13,1432.33,409.55,6816.32,3618.89,100.73,35.32,1
12,18,1452.08,478.98,6744.33,4390.09,98.75,42.74,1
12,16,1212.04,514.83,5906.54,4682.12,75.79,45.55,1
12,17,926.24,331.15,4861.8,2454.64,47.16,24.11,0
12,11,1175.43,253.12,5982.79,1022.58,77.88,10.32,1
12,19,1491.83,668.55,6568.0,5869.08,93.92,56.98,1
12,20,924.35,233.7,4725.26,582.64,43.42,6.09,0
12,21,1394.45,317.76,6887.76,2284.5,102.68,22.47,1
12,22,964.92,520.76,5131.94,4688.08,54.57,45.61,1
12,6,1788.74,894.18,6972.25,7013.94,105.0,68.0,3
12,23,627.27,207.4,3140.74,-49.97,0.0,0.0,3
13,1,393.86,659.19,3731.32,5594.53,15.82,54.23,0
13,3,860.69,419.41,4712.82,3642.41,42.8,35.29,0
13,2,933.95,648.3,5099.13,5630.17,53.42,54.58,0
13,9,639.53,341.51,3732.88,2578.01,15.86,24.97,0
13,4,882.77,488.17,4855.09,4373.26,46.71,42.38,0
13,5,606.96,468.86,3942.58,4136.31,21.62,40.08,0
13,7,618.06,395.32,3804.5,3313.8,17.83,32.11,0
13,8,965.03,429.58,5089.74,3776.59,53.16,36.6,0
13,10,943.4,351.96,4954.08,2769.56,49.43,26.83,1
13,12,768.07,326.0,4205.85,2351.62,28.86,22.77,0
13,15,1193.3,421.21,5909.48,3717.28,75.7,36.02,1
13,14,1094.4,347.19,5562.97,2717.35,66.17,26.32,1
13,17,926.06,330.65,4863.04,2442.36,46.93,23.65,0
13,13,1432.31,409.45,6821.15,3614.93,100.76,35.03,1
13,18,1452.21,479.04,6748.89,4388.54,98.77,42.53,1
13,16,1211.93,515.18,5909.06,4683.24,75.68,45.39,1
13,19,1491.67,668.13,6571.39,5865.35,93.89,56.86,1
13,11,1175.38,252.94,5987.68,1012.92,77.84,9.79,1
13,20,924.55,233.59,4729.11,573.08,43.25,5.52,0
13,21,1394.16,317.48,6892.73,2275.85,102.72,22.04,1
13,22,964.31,521.32,5132.31,4690.83,54.33,45.46,1
13,6,1788.97,894.4,6975.49,7014.14,105.0,68.0,3
13,23,627.71,209.86,3155.94,3.92,0.0,0.0,3
14,1,393.86,659.21,3731.44,5595.14,15.84,54.25,0
14,3,860.68,419.39,4712.99,3641.49,42.82,35.31,0
14,2,933.95,648.23,5099.25,5630.0,53.44,54.59,0
14,9,639.53,341.5,3732.68,2576.36,15.88,24.99,0
14,4,882.77,488.18,4855.32,4373.22,46.73,42.4,0
14,5,606.97,468.89,3942.65,4136.33,21.65,40.11,0
14,7,617.95,395.37,3804.12,3313.51,17.84,32.13,0
14,8,965.04,429.58,5090.09,3775.99,53.19,36.61,0
14,10,943.4,351.96,4954.48,2768.19,49.46,26.85,1
14,12,768.07,326.0,4205.89,2349.75,28.88,22.79,0
14,14,1094.36,347.19,5563.44,2715.84,66.2,26.34,1
14,15,1193.35,421.22,5910.23,3716.65,75.73,36.04,1
